index,img_path,img_pathE,img_pathQ,predEQ,label,embedE,embedQ
0_123,../new_data/style:america/123.jpg,../new_data/cut_style:america/0_123_E_.jpg,../new_data/cut_style:america/0_123_Q_.jpg,[0.         0.         0.07702792 ... 0.         0.         0.01898533],1,[0.         0.         0.07702792 ... 0.07238306 0.01894034 0.01876803],[0.0783118  0.         0.01751645 ... 0.         0.         0.01898533]
0_125,../new_data/style:america/125.jpg,../new_data/cut_style:america/0_125_E_.jpg,../new_data/cut_style:america/0_125_Q_.jpg,[0.08652802 0.         0.0511399  ... 0.         0.         0.20975836],1,[0.08652802 0.         0.0511399  ... 0.         0.         0.0105785 ],[0.10303039 0.         0.8947343  ... 0.         0.         0.20975836]
0_127,../new_data/style:america/127.jpg,../new_data/cut_style:america/0_127_E_.jpg,../new_data/cut_style:america/0_127_Q_.jpg,[0.         0.01274188 0.12371928 ... 0.         0.04265362 0.00744601],1,[0.         0.01274188 0.12371928 ... 0.         0.         0.08124328],[0.00718909 0.00431354 0.09930442 ... 0.         0.04265362 0.00744601]
0_128,../new_data/style:america/128.jpg,../new_data/cut_style:america/0_128_E_.jpg,../new_data/cut_style:america/0_128_Q_.jpg,[0.         0.00622334 0.06392774 ... 0.         0.         0.03695346],1,[0.         0.00622334 0.06392774 ... 0.         0.11945648 0.01648273],[0.43441638 0.         0.12113608 ... 0.         0.         0.03695346]
0_131,../new_data/style:america/131.jpg,../new_data/cut_style:america/0_131_E_.jpg,../new_data/cut_style:america/0_131_Q_.jpg,[0.         0.         0.22104459 ... 0.01689779 0.02467755 0.04362359],1,[0.         0.         0.22104459 ... 0.         0.01220718 0.03538658],[0.21468455 0.         0.11418393 ... 0.01689779 0.02467755 0.04362359]
0_133,../new_data/style:america/133.jpg,../new_data/cut_style:america/0_133_E_.jpg,../new_data/cut_style:america/0_133_Q_.jpg,[0.02315097 0.         0.2704297  ... 0.         0.41155946 0.1133099 ],1,[0.02315097 0.         0.2704297  ... 0.         0.33886313 0.42713717],[0.         0.         0.18198101 ... 0.         0.41155946 0.1133099 ]
0_134,../new_data/style:america/134.jpg,../new_data/cut_style:america/0_134_E_.jpg,../new_data/cut_style:america/0_134_Q_.jpg,[0.         0.03279464 0.07497374 ... 0.03770898 0.00898898 0.29563102],1,[0.         0.03279464 0.07497374 ... 0.         0.         0.05017217],[0.70202416 0.         0.11584353 ... 0.03770898 0.00898898 0.29563102]
0_135,../new_data/style:america/135.jpg,../new_data/cut_style:america/0_135_E_.jpg,../new_data/cut_style:america/0_135_Q_.jpg,[0.10034312 0.         0.19072369 ... 0.         0.         0.06629857],1,[0.10034312 0.         0.19072369 ... 0.         0.13786145 0.0163445 ],[0.20631178 0.         0.6590743  ... 0.         0.         0.06629857]
0_136,../new_data/style:america/136.jpg,../new_data/cut_style:america/0_136_E_.jpg,../new_data/cut_style:america/0_136_Q_.jpg,[0.00166306 0.         0.00508845 ... 0.         0.         0.05124621],1,[0.00166306 0.         0.00508845 ... 0.04658072 0.13635336 0.12880859],[0.         0.         0.05279221 ... 0.         0.         0.05124621]
0_137,../new_data/style:america/137.jpg,../new_data/cut_style:america/0_137_E_.jpg,../new_data/cut_style:america/0_137_Q_.jpg,[0.1516249  0.01460865 0.0554411  ... 0.         0.         0.07795951],1,[0.1516249  0.01460865 0.0554411  ... 0.         0.04805352 0.05090501],[0.178765   0.02337205 0.01661189 ... 0.         0.         0.07795951]
0_138,../new_data/style:america/138.jpg,../new_data/cut_style:america/0_138_E_.jpg,../new_data/cut_style:america/0_138_Q_.jpg,[0.         0.         0.11696847 ... 0.         0.04182548 0.05365183],1,[0.         0.         0.11696847 ... 0.         0.         0.4525597 ],[0.04520549 0.         0.5070162  ... 0.         0.04182548 0.05365183]
0_139,../new_data/style:america/139.jpg,../new_data/cut_style:america/0_139_E_.jpg,../new_data/cut_style:america/0_139_Q_.jpg,[0.         0.         0.17282045 ... 0.01873878 0.         0.02519288],1,[0.         0.         0.17282045 ... 0.         0.         0.53924876],[0.05576409 0.         0.04681427 ... 0.01873878 0.         0.02519288]
0_142,../new_data/style:america/142.jpg,../new_data/cut_style:america/0_142_E_.jpg,../new_data/cut_style:america/0_142_Q_.jpg,[0.01384386 0.         0.05373893 ... 0.0076499  0.0334263  0.        ],1,[0.01384386 0.         0.05373893 ... 0.         0.00355674 0.0007265 ],[0.2493662 0.0288951 0.        ... 0.0076499 0.0334263 0.       ]
0_143,../new_data/style:america/143.jpg,../new_data/cut_style:america/0_143_E_.jpg,../new_data/cut_style:america/0_143_Q_.jpg,[0.         0.         0.08290727 ... 0.         0.         0.04747603],1,[0.         0.         0.08290727 ... 0.         0.         0.08110836],[0.01191608 0.         0.22086614 ... 0.         0.         0.04747603]
0_145,../new_data/style:america/145.jpg,../new_data/cut_style:america/0_145_E_.jpg,../new_data/cut_style:america/0_145_Q_.jpg,[0.         0.02965975 0.00105837 ... 0.         0.         0.0001282 ],1,[0.         0.02965975 0.00105837 ... 0.         0.00290474 0.05481856],[0.10791885 0.         0.         ... 0.         0.         0.0001282 ]
0_147,../new_data/style:america/147.jpg,../new_data/cut_style:america/0_147_E_.jpg,../new_data/cut_style:america/0_147_Q_.jpg,[0.06796356 0.021828   0.07811357 ... 0.         0.         0.0964881 ],1,[0.06796356 0.021828   0.07811357 ... 0.14991625 0.         0.02968112],[0.08524118 0.         0.01151346 ... 0.         0.         0.0964881 ]
0_149,../new_data/style:america/149.jpg,../new_data/cut_style:america/0_149_E_.jpg,../new_data/cut_style:america/0_149_Q_.jpg,[0.         0.00869561 0.1538959  ... 0.         0.3553313  0.13590282],1,[0.         0.00869561 0.1538959  ... 0.         0.         0.03845759],[0.         0.         0.03078307 ... 0.         0.3553313  0.13590282]
0_150,../new_data/style:america/150.jpg,../new_data/cut_style:america/0_150_E_.jpg,../new_data/cut_style:america/0_150_Q_.jpg,[0.4624777  0.         0.02878603 ... 0.03962061 0.02429223 0.01771473],1,[0.4624777  0.         0.02878603 ... 0.00402536 0.25750303 0.1508253 ],[0.05362118 0.         0.00822816 ... 0.03962061 0.02429223 0.01771473]
0_152,../new_data/style:america/152.jpg,../new_data/cut_style:america/0_152_E_.jpg,../new_data/cut_style:america/0_152_Q_.jpg,[0.06357811 0.         0.02848149 ... 0.         0.04101782 0.06668249],1,[0.06357811 0.         0.02848149 ... 0.03366256 0.00036769 0.02363271],[0.04519019 0.         0.03529814 ... 0.         0.04101782 0.06668249]
0_154,../new_data/style:america/154.jpg,../new_data/cut_style:america/0_154_E_.jpg,../new_data/cut_style:america/0_154_Q_.jpg,[0.04195106 0.         0.27451125 ... 0.06005063 0.01189686 0.07580253],1,[0.04195106 0.         0.27451125 ... 0.         0.4638368  0.10008224],[0.14649823 0.         0.13634801 ... 0.06005063 0.01189686 0.07580253]
0_155,../new_data/style:america/155.jpg,../new_data/cut_style:america/0_155_E_.jpg,../new_data/cut_style:america/0_155_Q_.jpg,[0.         0.         0.         ... 0.00945284 0.         0.08266508],1,[0.         0.         0.         ... 0.12900892 0.         0.40084714],[0.06510711 0.01977029 0.16074862 ... 0.00945284 0.         0.08266508]
0_156,../new_data/style:america/156.jpg,../new_data/cut_style:america/0_156_E_.jpg,../new_data/cut_style:america/0_156_Q_.jpg,[0.         0.         0.10289066 ... 0.         0.00110078 0.01387433],1,[0.         0.         0.10289066 ... 0.         0.00154602 0.03702559],[0.         0.         0.1620253  ... 0.         0.00110078 0.01387433]
0_157,../new_data/style:america/157.jpg,../new_data/cut_style:america/0_157_E_.jpg,../new_data/cut_style:america/0_157_Q_.jpg,[0.         0.02642421 0.10944211 ... 0.         0.00590577 0.12417293],1,[0.         0.02642421 0.10944211 ... 0.         0.         0.14041959],[0.19963948 0.02221347 0.38579512 ... 0.         0.00590577 0.12417293]
0_158,../new_data/style:america/158.jpg,../new_data/cut_style:america/0_158_E_.jpg,../new_data/cut_style:america/0_158_Q_.jpg,[0.         0.         0.03952779 ... 0.01245714 0.         0.02818774],1,[0.         0.         0.03952779 ... 0.04073715 0.         0.25620967],[0.         0.         0.         ... 0.01245714 0.         0.02818774]
0_160,../new_data/style:america/160.jpg,../new_data/cut_style:america/0_160_E_.jpg,../new_data/cut_style:america/0_160_Q_.jpg,[0.         0.12656455 0.3090148  ... 0.         0.         0.04270828],1,[0.         0.12656455 0.3090148  ... 0.         0.03529829 0.5222705 ],[0.00878303 0.         0.09348912 ... 0.         0.         0.04270828]
0_161,../new_data/style:america/161.jpg,../new_data/cut_style:america/0_161_E_.jpg,../new_data/cut_style:america/0_161_Q_.jpg,[0.         0.         0.         ... 0.04485915 0.         0.00128238],1,[0.         0.         0.         ... 0.         0.08417328 0.06016225],[0.10278026 0.         0.         ... 0.04485915 0.         0.00128238]
0_166,../new_data/style:america/166.jpg,../new_data/cut_style:america/0_166_E_.jpg,../new_data/cut_style:america/0_166_Q_.jpg,[0.         0.         0.01357231 ... 0.         0.00594885 0.01898517],1,[0.         0.         0.01357231 ... 0.         0.         0.17752457],[0.1770356  0.         0.17927884 ... 0.         0.00594885 0.01898517]
0_167,../new_data/style:america/167.jpg,../new_data/cut_style:america/0_167_E_.jpg,../new_data/cut_style:america/0_167_Q_.jpg,[0.07579386 0.         0.09764362 ... 0.         0.         0.00159119],1,[0.07579386 0.         0.09764362 ... 0.28717142 0.03598525 0.        ],[0.13697392 0.         0.03836888 ... 0.         0.         0.00159119]
0_168,../new_data/style:america/168.jpg,../new_data/cut_style:america/0_168_E_.jpg,../new_data/cut_style:america/0_168_Q_.jpg,[0.         0.         0.01955675 ... 0.         0.         0.04188812],1,[0.         0.         0.01955675 ... 0.         0.02168128 0.07990374],[0.15173258 0.         0.38253185 ... 0.         0.         0.04188812]
0_169,../new_data/style:america/169.jpg,../new_data/cut_style:america/0_169_E_.jpg,../new_data/cut_style:america/0_169_Q_.jpg,[0.         0.02262401 0.         ... 0.01259951 0.         0.10112198],1,[0.         0.02262401 0.         ... 0.         0.         0.27585647],[0.2657539  0.         0.1406707  ... 0.01259951 0.         0.10112198]
0_170,../new_data/style:america/170.jpg,../new_data/cut_style:america/0_170_E_.jpg,../new_data/cut_style:america/0_170_Q_.jpg,[0.0118308  0.01368253 0.20164675 ... 0.         0.         0.02662115],1,[0.0118308  0.01368253 0.20164675 ... 0.         0.00321656 0.11725437],[0.         0.         0.11079385 ... 0.         0.         0.02662115]
0_171,../new_data/style:america/171.jpg,../new_data/cut_style:america/0_171_E_.jpg,../new_data/cut_style:america/0_171_Q_.jpg,[0.         0.06484717 0.0258953  ... 0.06352445 0.05919855 0.6347346 ],1,[0.         0.06484717 0.0258953  ... 0.         0.         0.48368138],[0.02809295 0.00799114 0.01859639 ... 0.06352445 0.05919855 0.6347346 ]
0_173,../new_data/style:america/173.jpg,../new_data/cut_style:america/0_173_E_.jpg,../new_data/cut_style:america/0_173_Q_.jpg,[0.         0.00851228 0.08197439 ... 0.         0.         0.        ],1,[0.         0.00851228 0.08197439 ... 0.         0.02561244 0.06908005],[0.29799345 0.         0.         ... 0.         0.         0.        ]
0_174,../new_data/style:america/174.jpg,../new_data/cut_style:america/0_174_E_.jpg,../new_data/cut_style:america/0_174_Q_.jpg,[0.         0.         0.0279897  ... 0.03146153 0.         0.0169828 ],1,[0.         0.         0.0279897  ... 0.         0.00280002 0.4289313 ],[0.43818256 0.         0.         ... 0.03146153 0.         0.0169828 ]
0_176,../new_data/style:america/176.jpg,../new_data/cut_style:america/0_176_E_.jpg,../new_data/cut_style:america/0_176_Q_.jpg,[0.         0.         0.06461834 ... 0.         0.06340645 0.00268551],1,[0.         0.         0.06461834 ... 0.         0.15551972 0.11491588],[0.         0.00042087 0.01832804 ... 0.         0.06340645 0.00268551]
0_177,../new_data/style:america/177.jpg,../new_data/cut_style:america/0_177_E_.jpg,../new_data/cut_style:america/0_177_Q_.jpg,[0.05745942 0.         0.03771896 ... 0.         0.         0.00997817],1,[0.05745942 0.         0.03771896 ... 0.06695379 0.         0.11374541],[0.05268458 0.         0.04472238 ... 0.         0.         0.00997817]
0_178,../new_data/style:america/178.jpg,../new_data/cut_style:america/0_178_E_.jpg,../new_data/cut_style:america/0_178_Q_.jpg,[0.29360586 0.         0.3076654  ... 0.         0.         0.00982964],1,[0.29360586 0.         0.3076654  ... 0.         0.         0.15294892],[0.00110916 0.         0.15619779 ... 0.         0.         0.00982964]
0_179,../new_data/style:america/179.jpg,../new_data/cut_style:america/0_179_E_.jpg,../new_data/cut_style:america/0_179_Q_.jpg,[0.06720512 0.         0.05460026 ... 0.0286416  0.01936484 0.        ],1,[0.06720512 0.         0.05460026 ... 0.08008102 0.         0.00859383],[0.1804591  0.         0.12706588 ... 0.0286416  0.01936484 0.        ]
0_180,../new_data/style:america/180.jpg,../new_data/cut_style:america/0_180_E_.jpg,../new_data/cut_style:america/0_180_Q_.jpg,[0.         0.         0.         ... 0.06692309 0.00301418 0.02534052],1,[0.        0.        0.        ... 0.0452641 0.        0.       ],[0.00317249 0.0006062  0.06803707 ... 0.06692309 0.00301418 0.02534052]
0_181,../new_data/style:america/181.jpg,../new_data/cut_style:america/0_181_E_.jpg,../new_data/cut_style:america/0_181_Q_.jpg,[0.12553525 0.         0.00847217 ... 0.         0.00500709 0.00598198],1,[0.12553525 0.         0.00847217 ... 0.         0.02699309 0.13328882],[0.04028808 0.         0.11426291 ... 0.         0.00500709 0.00598198]
0_182,../new_data/style:america/182.jpg,../new_data/cut_style:america/0_182_E_.jpg,../new_data/cut_style:america/0_182_Q_.jpg,[0.         0.00082081 0.21313095 ... 0.         0.01960226 0.11836409],1,[0.         0.00082081 0.21313095 ... 0.         0.0450379  0.00105215],[0.14249878 0.         0.         ... 0.         0.01960226 0.11836409]
0_183,../new_data/style:america/183.jpg,../new_data/cut_style:america/0_183_E_.jpg,../new_data/cut_style:america/0_183_Q_.jpg,[0.         0.         0.         ... 0.         0.         0.00412889],1,[0.         0.         0.         ... 0.         0.08324388 0.05844826],[0.01202062 0.         0.26811835 ... 0.         0.         0.00412889]
0_184,../new_data/style:america/184.jpg,../new_data/cut_style:america/0_184_E_.jpg,../new_data/cut_style:america/0_184_Q_.jpg,[0.00632194 0.         0.         ... 0.         0.         0.01488571],1,[0.00632194 0.         0.         ... 0.         0.         0.07407749],[0.06970491 0.         0.01219817 ... 0.         0.         0.01488571]
0_185,../new_data/style:america/185.jpg,../new_data/cut_style:america/0_185_E_.jpg,../new_data/cut_style:america/0_185_Q_.jpg,[0.21164382 0.0138345  0.01232842 ... 0.         0.00247448 0.09776074],1,[0.21164382 0.0138345  0.01232842 ... 0.22786623 0.         0.11218189],[0.04285054 0.         0.00387717 ... 0.         0.00247448 0.09776074]
0_186,../new_data/style:america/186.jpg,../new_data/cut_style:america/0_186_E_.jpg,../new_data/cut_style:america/0_186_Q_.jpg,[0.         0.         0.32187483 ... 0.         0.00401119 0.01170711],1,[0.         0.         0.32187483 ... 0.         0.01482637 0.        ],[0.14440638 0.         0.         ... 0.         0.00401119 0.01170711]
0_187,../new_data/style:america/187.jpg,../new_data/cut_style:america/0_187_E_.jpg,../new_data/cut_style:america/0_187_Q_.jpg,[0.         0.00268257 0.         ... 0.         0.00030878 0.18683727],1,[0.         0.00268257 0.         ... 0.         0.0017548  0.5707684 ],[0.29570097 0.         0.06055254 ... 0.         0.00030878 0.18683727]
0_191,../new_data/style:america/191.jpg,../new_data/cut_style:america/0_191_E_.jpg,../new_data/cut_style:america/0_191_Q_.jpg,[0.         0.         0.         ... 0.         0.08898223 0.04808019],1,[0.         0.         0.         ... 0.         0.25950843 0.01327757],[0.         0.         0.4355206  ... 0.         0.08898223 0.04808019]
0_192,../new_data/style:america/192.jpg,../new_data/cut_style:america/0_192_E_.jpg,../new_data/cut_style:america/0_192_Q_.jpg,[0.         0.00209155 0.         ... 0.         0.         0.06567273],1,[0.         0.00209155 0.         ... 0.         0.         0.2059367 ],[0.00063152 0.00090715 0.         ... 0.         0.         0.06567273]
